model,test_name,t_s_mean,t_s_std,t_s_req_mean,t_s_req_std,peak_ts_mean,peak_ts_std,peak_ts_req_mean,peak_ts_req_std,ttfr_mean,ttfr_std,est_ppt_mean,est_ppt_std,e2e_ttft_mean,e2e_ttft_std
Qwen/Qwen3.5-35B-A3B-FP8,pp2048 @ d16384 (c10),3156.573633662891,21.550771327279033,397.335155948672,418.8811061308226,,,,,6226.339433066657,1019.0314432049692,6223.176243733344,1019.0314432049692,6237.40211733334,1020.5541435098646
Qwen/Qwen3.5-35B-A3B-FP8,tg128 @ d16384 (c10),125.2213610581562,26.02296839521879,14.729771211606876,1.0952219452118406,176.66666666666666,4.714045207910316,17.666666666666668,0.4714045207910318,,,,,,
Qwen/Qwen3.5-35B-A3B-FP8,ctx_pp @ d32768 (c1),4990.173001882935,4.268929032531142,4990.173001882935,4.268929032531142,,,,,6569.940927999975,5.539728183563404,6566.777738666663,5.539728183563404,6576.233525333389,6.394561161903914
Qwen/Qwen3.5-35B-A3B-FP8,ctx_tg @ d32768 (c1),52.10845625619445,0.15406048950973372,52.10845625619445,0.15406048950973372,54.333333333333336,0.4714045207910317,54.333333333333336,0.4714045207910317,,,,,,
Qwen/Qwen3.5-35B-A3B-FP8,pp2048 @ d32768 (c1),2117.1520191797763,8.443182875757403,2117.1520191797763,8.443182875757403,,,,,970.5158613332969,3.8685396329224635,967.3526719999851,3.8685396329224635,977.805258666649,3.828473393845056
Qwen/Qwen3.5-35B-A3B-FP8,tg128 @ d32768 (c1),51.866555021323,0.09536678463528278,51.866555021323,0.09536678463528278,54.666666666666664,0.4714045207910317,54.666666666666664,0.4714045207910317,,,,,,
Qwen/Qwen3.5-35B-A3B-FP8,ctx_pp @ d32768 (c2),4484.663190970957,10.149200990183598,2279.3716214404308,35.909809274783825,,,,,14383.062592000026,226.53149161122298,14379.899402666713,226.53149161122298,14387.57385333334,227.83809910208188
Qwen/Qwen3.5-35B-A3B-FP8,ctx_tg @ d32768 (c2),74.18368528508539,1.1121487238263543,40.10928730513675,2.5676665636683733,90.66666666666667,0.9428090415820634,45.333333333333336,0.4714045207910317,,,,,,
Qwen/Qwen3.5-35B-A3B-FP8,pp2048 @ d32768 (c2),2262.208747854646,6.625182979371362,1180.3833468705345,42.60028798426698,,,,,1740.4558746666605,62.708201727387255,1737.2926853333486,62.708201727387255,1747.285002666634,62.54082011813546
Qwen/Qwen3.5-35B-A3B-FP8,tg128 @ d32768 (c2),81.3683703799007,0.027780308034103283,41.64624799559321,0.4238643224149034,90.0,0.0,45.0,0.0,,,,,,
Qwen/Qwen3.5-35B-A3B-FP8,ctx_pp @ d32768 (c5),4263.644389238831,43.81981383403698,1107.0960590608643,395.50710275658537,,,,,32503.545041066714,8210.769796704964,32500.381851733415,8210.769796704963,32509.153874133353,8210.598105621651
Qwen/Qwen3.5-35B-A3B-FP8,ctx_tg @ d32768 (c5),23.53956198782541,0.1332496510902049,14.75630412788272,6.4736703485771745,113.33333333333333,2.357022603955158,22.666666666666668,0.4714045207910317,,,,,,
Qwen/Qwen3.5-35B-A3B-FP8,pp2048 @ d32768 (c5),2192.0055188565625,151.49121530549115,449.87833878830105,37.763888060381994,,,,,4585.684733866704,360.67218395857617,4582.5215445333915,360.67218395857617,4598.273191466676,361.357098442715
Qwen/Qwen3.5-35B-A3B-FP8,tg128 @ d32768 (c5),96.7554568955989,1.0625784814436732,20.543245718828256,0.412109142637374,136.66666666666666,2.3570226039551585,27.333333333333332,0.4714045207910317,,,,,,
Qwen/Qwen3.5-35B-A3B-FP8,ctx_pp @ d32768 (c10),4239.3843810686585,59.01427436500586,729.715786438945,428.0981911342089,,,,,55543.40120373339,19940.012202467697,55540.238014400085,19940.012202467697,55548.00462026665,19939.945541638986
Qwen/Qwen3.5-35B-A3B-FP8,ctx_tg @ d32768 (c10),18.814413155592828,0.25300127753871715,7.42484635923544,5.359041830629004,170.0,8.831760866327848,17.8,1.2489995996796797,,,,,,
Qwen/Qwen3.5-35B-A3B-FP8,pp2048 @ d32768 (c10),2179.390206390112,81.64780046728366,221.7649113406341,12.392979325048637,,,,,9265.026548266693,481.8327827106222,9261.86335893338,481.83278271062215,9285.863069333376,487.16602522698065
Qwen/Qwen3.5-35B-A3B-FP8,tg128 @ d32768 (c10),135.70049207334938,5.9756137480301605,15.334360072767316,0.8817098490446048,198.66666666666666,6.599663291074443,19.966666666666665,0.7951240294584375,,,,,,
Qwen/Qwen3.5-35B-A3B-FP8,ctx_pp @ d65535 (c1),3977.676672472846,9.964498343571067,3977.676672472846,9.964498343571067,,,,,16479.383375999834,41.1481206394354,16476.220186666524,41.1481206394354,16492.96915733324,41.24930460640915
Qwen/Qwen3.5-35B-A3B-FP8,ctx_tg @ d65535 (c1),48.302255277386514,0.0467872639974855,48.302255277386514,0.0467872639974855,53.666666666666664,0.4714045207910317,53.666666666666664,0.4714045207910317,,,,,,
Qwen/Qwen3.5-35B-A3B-FP8,pp2048 @ d65535 (c1),1669.3865492104112,40.586991266076524,1669.3865492104112,40.586991266076524,,,,,1230.6765280000036,29.425974572819158,1227.5133386666919,29.425974572819158,1242.885023999861,31.54550691242841
Qwen/Qwen3.5-35B-A3B-FP8,tg128 @ d65535 (c1),48.19067613124551,0.10257252636941327,48.19067613124551,0.10257252636941327,53.333333333333336,0.9428090415820634,53.333333333333336,0.9428090415820634,,,,,,
Qwen/Qwen3.5-35B-A3B-FP8,ctx_pp @ d65535 (c2),4032.885627606918,2.68833003593788,2037.0122997174758,20.057480723847867,,,,,32178.64367733326,316.56551880777175,32175.480487999943,316.56551880776993,32184.346301333186,316.8678201447571
Qwen/Qwen3.5-35B-A3B-FP8,ctx_tg @ d65535 (c2),64.79785645236845,0.08388426313301903,35.66404118575656,2.7514074160337714,84.66666666666667,0.9428090415820634,42.333333333333336,0.4714045207910317,,,,,,
Qwen/Qwen3.5-35B-A3B-FP8,pp2048 @ d65535 (c2),1784.9185282734397,17.27429663419771,910.2120638913419,15.116957554503363,,,,,2253.8080986667715,37.32345807304525,2250.644909333459,37.32345807304525,2262.5730026667648,37.414250505708125
Qwen/Qwen3.5-35B-A3B-FP8,tg128 @ d65535 (c2),75.22620088679234,0.49422037944520514,38.06271450102411,0.36008821793625706,84.33333333333333,0.4714045207910317,42.166666666666664,0.37267799624996495,,,,,,
Qwen/Qwen3.5-35B-A3B-FP8,ctx_pp @ d65535 (c5),3655.49759964165,19.053672124211722,1086.3197407854527,419.9977792291131,,,,,68117.49858666662,20787.592652288262,68114.33539733329,20787.592652288266,68123.4646485333,20788.135480449586
Qwen/Qwen3.5-35B-A3B-FP8,ctx_tg @ d65535 (c5),10.388152123476365,0.08775449280038068,9.011636951212028,6.876669377731856,105.0,0.0,21.2,0.4,,,,,,
Qwen/Qwen3.5-35B-A3B-FP8,pp2048 @ d65535 (c5),1954.5172191118338,119.3883026647567,560.6923752423481,420.4160004945057,,,,,4669.236178133238,1369.33746898412,4666.072988799927,1369.33746898412,4679.969226666617,1369.1737115000917
Qwen/Qwen3.5-35B-A3B-FP8,tg128 @ d65535 (c5),69.84204597461144,13.738590769140517,18.143453357575186,2.116925355669637,121.66666666666667,6.236095644623236,24.8,0.9797958971132711,,,,,,
Qwen/Qwen3.5-35B-A3B-FP8,ctx_pp @ d65535 (c10),3634.8815172849713,38.93311945620978,722.4205389997932,423.9465713082656,,,,,116282.3522149333,48313.84130253956,116279.18902559995,48313.84130253956,116286.61409279997,48313.97229340817
Qwen/Qwen3.5-35B-A3B-FP8,ctx_tg @ d65535 (c10),8.369156667396057,0.10808345850250316,4.205420366772993,4.664664217600958,153.33333333333334,4.714045207910316,16.833333333333332,1.771690968789108,,,,,,
Qwen/Qwen3.5-35B-A3B-FP8,pp2048 @ d65535 (c10),1826.546919261427,177.42655206940688,296.3701634198625,339.220699007821,,,,,10067.718416533322,3139.8737583901857,10064.555227200011,3139.8737583901857,10094.830990400002,3147.9889209723838
Qwen/Qwen3.5-35B-A3B-FP8,tg128 @ d65535 (c10),69.97443134099329,8.109398481338323,13.835922271697518,1.6784445417312526,202.33333333333334,3.299831645537222,23.033333333333335,7.652813571200826,,,,,,
Qwen/Qwen3.5-35B-A3B-FP8,ctx_pp @ d100000 (c1),3359.0025026746603,3.8691663999671406,3359.0025026746603,3.8691663999671406,,,,,29774.342421333433,34.17146246799693,29771.179232000122,34.17146246799693,29792.425552000168,31.452957401227145
Qwen/Qwen3.5-35B-A3B-FP8,ctx_tg @ d100000 (c1),45.628398054232626,0.15610989874459597,45.628398054232626,0.15610989874459597,52.0,1.4142135623730951,52.0,1.4142135623730951,,,,,,
Qwen/Qwen3.5-35B-A3B-FP8,pp2048 @ d100000 (c1),1193.654280405043,15.938032774988022,1193.654280405043,15.938032774988022,,,,,1719.211493333205,23.114889581028372,1716.0483039998933,23.114889581028372,1735.1496000001134,26.26744931157553
Qwen/Qwen3.5-35B-A3B-FP8,tg128 @ d100000 (c1),45.387840292530655,0.1074110091315775,45.387840292530655,0.1074110091315775,51.0,1.4142135623730951,51.0,1.4142135623730951,,,,,,
